groupID,sub_id,group_cond,ind_cond,img,rate,txt
id-uwffo-13-5,A36TE52PSYAAD6,motivation,target,10,2,"looks like an educational pic about trafficking, since no one would take this photo"
id-uwffo-13-5,A39BIGZ0L59WLV,motivation,target,10,2,Can't be real. Nobody would film this.
empty-50,A11FHRIUGW7NFB,control,control,11,7,He is boxing and receiving a very violent blow not healthy
empty-50,A32K4W6B31XWVR,control,control,11,4,This looks like a boxer getting beat up.
empty-50,A39C60IA4WVVJP,control,control,11,1,Owwww. I just feel pained looks to bw a boxer I'm sure he's used to it.
id-bvwuk-3000-1,A17VJGXGBNEL9E,control,control,11,4,This is a boxer who is losing  or already lost. Stop the fight !!
id-bvwuk-3000-1,A1RRMINTJ8BHKG,control,control,11,3,This person looks out of it. This look like that persons punch hurt so bad
id-bvwuk-3000-1,A29YZM94SCN4A6,control,control,11,2,This looks like a boxing match but this man is clearly in pain from being hit multpiple times
id-bvwuk-3000-1,A3W3FYGMP7VLKZ,control,control,11,2,"This person looks like they have been through one hell of a fight and I feel as if their struggle is intense, hard, and painful"
id-bvwuk-3000-1,AH4F86UVP4C54,control,control,11,6,Looks like he is about to pass out from pain and damage. Terrible sport
id-bvwuk-3000-1,AOSO1D81K0ET0,control,control,11,6,A boxer getting beaten pretty bad. His choice.
id-fjoxq-3000-5,A1JMVBYWF4R66N,control,control,11,6,ouch.  why.
id-fjoxq-3000-5,A363SVHBXKD0MH,control,control,11,5,"I'm really nt into boxing, it's a brutal sport played by morons"
id-fjoxq-3000-5,A3GDLR6DHXVEH6,control,control,11,5,Taking a beating by choice
id-fjoxq-3000-5,A59YVWT4H3I1U,control,control,11,6,Boxing match. I don't like bo
id-fjoxq-3000-5,A98F21Q0J4SGL,control,control,11,8,oh my gosh ouch
id-ngahz-3000-7,A1HVA6N137E7XH,control,control,11,5,Looks like he's in a boxing match.
id-ngahz-3000-7,A1ZC1ZWZ05XYUD,control,control,11,2,looks like a scene from Rocky
id-ngahz-3000-7,A1ZE87WEYCA44A,control,control,11,7,This is very violent
id-ngahz-3000-7,A2KHLJ2F58BEZK,control,control,11,6,looks so painful and disgusting
id-ngahz-3000-7,AFTSLCMJASJDR,control,control,11,8,"I feel mortified at how he is beaten, but it is his jo"
id-ngahz-3000-7,ASU0JSKLWRQHZ,control,control,11,5,This is horrible. I feel disgusted if he chose this by boxing
id-uwffo-1-1,A2XVL0RNQMWI17,control,control,11,8,I don't feel much. I am unsure what's happening in this picture.
id-bvwuk-2999-8,A11FXG88VL23K5,reappraisal,control,11,7,Very bad boxing match hope this guy is ok
id-bvwuk-2999-8,A1B9H14AV44C0G,reappraisal,control,11,5,"Looks like a movie, I feel empathy for this person and what they"
id-eiwzx-2999-1,A1VMF8BTZ6U299,reappraisal,control,11,3,Its painful to see the moment when a person gets punched.
id-eiwzx-2999-1,A3GVTW7MWUDHNU,reappraisal,control,11,2,Ouch!  I feel this guy is gonna hurt for a while but that he shows up for it.
id-eiwzx-2999-1,ADS2BA4JIYDKE,reappraisal,control,11,9,Hurt I can feel his pain lots of pain
id-uwffo-1-3,A08218322NEN84JFHLRO8,reappraisal,control,11,3,fun watching a fight on tv ha
id-uwffo-1-3,A3GF4PX4V354W,reappraisal,control,11,3,I see determination. Clearly a willing combatant taking a beatinf but still fighting
id-uwffo-1-3,AS4OUUE7SS7L9,reappraisal,control,11,1,"He will surely feel that in the morning, but its his career"
id-uwffo-1-4,A1I16447TV7B9D,reappraisal,control,11,NA,A man was defeated by someone
id-uwffo-1-4,A8A40TUAXTPGN,reappraisal,control,11,4,I think this is a boxer who just got hit hard. Ugh!
id-uwffo-9-8,A1O81SOPKHK5RZ,reappraisal,control,11,3,Ouch! That looks painful
id-uwffo-9-8,A2GXS7E934VJQ1,reappraisal,control,11,1,"I feel a bit energized, like watching a boxing match"
id-uwffo-9-8,ANB7YEFIP22DI,reappraisal,control,11,10,the man is hitten hardly
id-bvwuk-2999-8,A30UPXL0E3RY9I,reappraisal,reapp,11,4,looks like a boxing match and he got punched
id-bvwuk-2999-8,A372RONRIOLZM4,reappraisal,reapp,11,8,Rocky Balboa?  This reminds me of the Rocky movies.
id-eiwzx-2999-1,A2QXNIG0GVVXLG,reappraisal,reapp,11,1,It's nice to see someone enjoying a sport like this man seems to be.
id-uwffo-1-3,A2NP5W2A5EWT8V,reappraisal,reapp,11,2,A knockout blow received but it is a professional fight he got paid
id-uwffo-1-4,A1CYBYGWLZI29A,reappraisal,reapp,11,NA,Working to win a boxing match.
id-uwffo-1-4,A1JWKT0IS06YKL,reappraisal,reapp,11,4,she had an accident but looks like she is healing very well
id-uwffo-1-4,A1JWKT0IS06YKL,reappraisal,reapp,11,5,"very realistic costume make up, maybe he is acting in a movie"
id-uwffo-9-8,A2UVD05SNXJBTF,reappraisal,reapp,11,1,Rocky is a great movie and this is a great scene from a great movie.
id-uwffo-9-8,A4FCEO6DF59YB,reappraisal,reapp,11,NA,VERY BAD
id-bbyjt-2997-3,A1A6UVH1CCP8CD,reappraisal & motivation,control,11,5,"Wow, this man took a blow to the face. Never liked boxing, horrible sport."
id-bbyjt-2997-3,AFTFOBESP6XUB,reappraisal & motivation,control,11,2,Pain from the snapshot right as he's being punched in the chest with blood flying everywhere. Looks gruesome.
id-eiwzx-2998-2,A2KJJOAH2Z1D6X,reappraisal & motivation,control,11,5,This is gross to me
id-eiwzx-2998-2,A49WTQG4MBT9Z,reappraisal & motivation,control,11,5,Lots of gore and blood but looks like they were fighting.
id-rppnn-2999-3,A307K1CZXGBN4L,reappraisal & motivation,control,11,5,Fear and pain.  What is happening here?
id-rppnn-2999-3,A3D7JEGMSYKCUJ,reappraisal & motivation,control,11,6,very painful and harmful.
id-uwffo-14-8,A14F6ZMFA960GN,reappraisal & motivation,control,11,5,He must be in a lot of pain from all the blood.
id-uwffo-14-8,A1IK5L733Q9JV,reappraisal & motivation,control,11,4,I feel negative emotions. The blood is gross.
id-uwffo-15-1,A39H3N3KXHVTJU,reappraisal & motivation,control,11,3,A man in a boxing fight.
id-bbyjt-2997-3,A1PAR1TMKFPKQE,reappraisal & motivation,reapp_target,11,2,"He's a boxer in a fight, he's a professional"
id-eiwzx-2998-2,A1VHQ3KL3P4T4H,reappraisal & motivation,reapp_target,11,2,Punched in boxing match which resulted in KO
id-rppnn-2999-3,A1RKGN3VY39TM1,reappraisal & motivation,reapp_target,11,8,This looks like a painful situation
id-rppnn-2999-3,A32NU3SVREAZXY,reappraisal & motivation,reapp_target,11,1,But he won the fight!
id-uwffo-14-8,A3G7QQTQIKYI2O,reappraisal & motivation,reapp_target,11,6,a boxer with
id-uwffo-14-8,AKJLAFX2M86TP,reappraisal & motivation,reapp_target,11,8,it hostile
id-uwffo-15-1,A347R00883IQOU,reappraisal & motivation,reapp_target,11,2,A typical boxing match nothing sad about that. Just a sport.
id-bbyjt-2996-1,A2PKNE8KM0M324,motivation,control,11,9,must of been a tough opponent in this boxing match he really got beat up bad a lot of blood
id-bbyjt-2996-1,A5KU3E96BTL5V,motivation,control,11,6,oooo gettin punched in the head rockey balboa style
id-bbyjt-2996-1,AOI8O750GN2HS,motivation,control,11,1,"Wow, KO. Good effort but you lost. Train harder."
id-bvwuk-2997-8,ACRWPI9M4PQZK,motivation,control,11,4,Ouch. That punch would hurt. He's probably knocked out. Hopefully he's OK.
id-bvwuk-2999-2,A1MKEILXWWLBW2,motivation,control,11,3,"looks painful, hope he got paid well for the fight"
id-bvwuk-2999-2,A3492HL94OVDR5,motivation,control,11,3,OUch! TKO
id-bvwuk-2999-2,A360YPKITDW0PV,motivation,control,11,8,shattering face with flowwing blood
id-fjoxq-2998-8,A18W4LA9HEQ0W6,motivation,control,11,2,"pain and suffering, but it looks like something he is doing willingly"
id-fjoxq-2998-8,A1HK7CR71C8BCA,motivation,control,11,3,"fighting, not the pretiest sight"
id-fjoxq-2998-8,A3NAHN61XJ3ZAT,motivation,control,11,4,"Ooh, punch to the face. It looks painful, but also like it's from a movie.  I feel slightly sad."
id-uwffo-13-5,A22RU4Z2JPRP1U,motivation,control,11,4,deat
id-uwffo-13-5,A22RU4Z2JPRP1U,motivation,control,11,4,deat
id-uwffo-13-5,A22RU4Z2JPRP1U,motivation,control,11,9,deat
id-uwffo-13-5,A22RU4Z2JPRP1U,motivation,control,11,9,deat
id-uwffo-13-5,A9IPAROGKKDY9,motivation,control,11,6,Ouch.  THis looks painful.  Boxing is rough
id-bbyjt-2996-1,A2R76CKAHFJ6JM,motivation,target,11,7,It seems like he is done and knock out
id-bbyjt-2996-1,A3LOBI8KGKM59C,motivation,target,11,3,He's putting in the work! He'll win someday.
id-bbyjt-2996-1,A3LOBI8KGKM59C,motivation,target,11,4,He's up and walking. Thats a great sign!
id-bbyjt-2996-1,A5P78B8P70TOJ,motivation,target,11,3,Looks like something out of a movie. Rough punch but you have to take it. Get used to it.
id-bvwuk-2997-8,A11244HS4DZOVL,motivation,target,11,3,"It looks like a bad hit, but it looks like a planned event so they knew what the risks were for participating."
id-bvwuk-2997-8,AQUOS2XZESNXB,motivation,target,11,3,"Ouch, tough guy will be fine and is used to this as its his job or hobby."
id-bvwuk-2999-2,A1FM7IRF55PMCD,motivation,target,11,7,About to get knocked out in a boxing match. Poor guy.
id-bvwuk-2999-2,A2P2D1GG7ZABV2,motivation,target,11,5,Boxer about to be knocked out
id-fjoxq-2998-8,A1MP14EXTCXWRT,motivation,target,11,3,this makes me feel angry that the fight wasnt stopped soon but he did willing step in there
id-fjoxq-2998-8,A2LKGF193ZR5JP,motivation,target,11,2,i like this image looks artistic and i wanted to do same
id-fjoxq-2998-8,AQIKEPO11LE5A,motivation,target,11,8,Very bad behaviur
id-uwffo-13-5,A2FUF8Z8WCFAR2,motivation,target,11,3,Boxing is a violent sport but has been around forever. Im not a
id-uwffo-13-5,A36TE52PSYAAD6,motivation,target,11,1,the timing on this photo seems way too good for it to be a real injury
id-uwffo-13-5,A39BIGZ0L59WLV,motivation,target,11,2,Looks like a movie scene or from a boxing match.
empty-50,A11FHRIUGW7NFB,control,control,12,9,This person will definitely die and I wonder if it was done on purpose
empty-50,A32K4W6B31XWVR,control,control,12,5,Looks like a big fire.
empty-50,A39C60IA4WVVJP,control,control,12,1,Ehh this looks like a movie stunt I am not distresse
id-bvwuk-3000-1,A17VJGXGBNEL9E,control,control,12,2,It honestly loooks awesome like Ghost Rider or something. It definitely looks like a stunt
id-bvwuk-3000-1,A1RRMINTJ8BHKG,control,control,12,4,This is insane. Why is someone doing this? The person on fire is crazy
id-bvwuk-3000-1,A29YZM94SCN4A6,control,control,12,9,This looks like the worst kind of pain. Cannot imagine burning alive.
id-bvwuk-3000-1,A3W3FYGMP7VLKZ,control,control,12,10,I cannot imagine what a horrible way it must be to perish while riding a bicycle and having your flesh seared off entirely
id-bvwuk-3000-1,AH4F86UVP4C54,control,control,12,10,This is probably the most painful thing someone could go through. I hope they are okay
id-bvwuk-3000-1,AOSO1D81K0ET0,control,control,12,10,The worst possible death of all kind. Unbelievable!!
id-fjoxq-3000-5,A1JMVBYWF4R66N,control,control,12,3,"Wow, what a terrifying stunt.  Hope they make it out ok."
id-fjoxq-3000-5,A363SVHBXKD0MH,control,control,12,2,"this looks like a stunt man doing a stunt for a movie, i'm not sure"
id-fjoxq-3000-5,A3GDLR6DHXVEH6,control,control,12,5,How is he keeping his balance?  He should be dead.
id-fjoxq-3000-5,A59YVWT4H3I1U,control,control,12,9,I cant imagine this at all so terrible
id-fjoxq-3000-5,A98F21Q0J4SGL,control,control,12,3,oh my gosh is this a stunt man?
id-ngahz-3000-7,A1HVA6N137E7XH,control,control,12,4,"Woah, daredevil stunt?"
id-ngahz-3000-7,A1ZC1ZWZ05XYUD,control,control,12,1,stunt man
id-ngahz-3000-7,A1ZE87WEYCA44A,control,control,12,2,This looks like a stunt.
id-ngahz-3000-7,A2KHLJ2F58BEZK,control,control,12,2,such a crazy stunt to be pulled off
id-ngahz-3000-7,AFTSLCMJASJDR,control,control,12,3,Horrific!  riding thru flames
id-ngahz-3000-7,ASU0JSKLWRQHZ,control,control,12,4,dismayed that this person would choose this if it is a stunt.
id-uwffo-1-1,A28G4QO0DRY8OZ,control,control,12,10,So much blood! This makes me feel so upset and terrified for the man!
id-uwffo-1-1,A28G4QO0DRY8OZ,control,control,12,3,So much blood! This makes me feel so upset and terrified for the man!
id-bvwuk-2999-8,A11FXG88VL23K5,reappraisal,control,12,4,This guy has to be suicidal
id-bvwuk-2999-8,A1B9H14AV44C0G,reappraisal,control,12,5,I feel scared for this person
id-eiwzx-2999-1,A1VMF8BTZ6U299,reappraisal,control,12,7,It frightening to see someone engulfed in flames.
id-eiwzx-2999-1,A3GVTW7MWUDHNU,reappraisal,control,12,3,I hate this photo but am glad the person made it out.
id-eiwzx-2999-1,ADS2BA4JIYDKE,reappraisal,control,12,10,fear that this person is in pain
id-uwffo-1-3,A08218322NEN84JFHLRO8,reappraisal,control,12,8,"scarey for this persons life, i hope this is a stunt"
id-uwffo-1-3,A3GF4PX4V354W,reappraisal,control,12,2,Looksnlike a movie. Dont think someone could survice riding through flames like this
id-uwffo-1-3,AS4OUUE7SS7L9,reappraisal,control,12,9,I am freaked out and feel a ton of fear for this person
id-uwffo-1-4,A8A40TUAXTPGN,reappraisal,control,12,2,This seems to be from a movie. Scary though!
id-uwffo-9-8,A1O81SOPKHK5RZ,reappraisal,control,12,2,I hope he's wearing a flame proof suit.
id-uwffo-9-8,A2GXS7E934VJQ1,reappraisal,control,12,2,"This looks crazy and badass, like an eval kineval stunt"
id-uwffo-9-8,ANB7YEFIP22DI,reappraisal,control,12,9,the man is doing risky
id-bvwuk-2999-8,A30UPXL0E3RY9I,reappraisal,reapp,12,3,looks like he is doing a trick
id-bvwuk-2999-8,A372RONRIOLZM4,reappraisal,reapp,12,3,This looks like a scene from the movie Ghost Rider with Nicholas Cage.
id-eiwzx-2999-1,A2QXNIG0GVVXLG,reappraisal,reapp,12,1,Wow this stuntman is doing a great job. Makes me feel awe for his guts and skill
id-uwffo-1-3,A2NP5W2A5EWT8V,reappraisal,reapp,12,3,Scary but its a thriller type movie.
id-uwffo-1-4,A1CYBYGWLZI29A,reappraisal,reapp,12,7,Cool graphic.
id-uwffo-1-4,A1JWKT0IS06YKL,reappraisal,reapp,12,8,stunt man riding through flames in his safety suit
id-uwffo-1-4,A1JWKT0IS06YKL,reappraisal,reapp,12,3,first responders are helping someone after an accident.
id-uwffo-9-8,A1GME0CG669EF6,reappraisal,reapp,12,10,the man fire with cycling
id-uwffo-9-8,A2UVD05SNXJBTF,reappraisal,reapp,12,3,This looks like a piece of photoshop at work. It is like art
id-uwffo-9-8,A4FCEO6DF59YB,reappraisal,reapp,12,7,VERY SCARY
id-bbyjt-2997-3,A1A6UVH1CCP8CD,reappraisal & motivation,control,12,7,"OH my word, this has to be fake, This would be unbearable to support."
id-bbyjt-2997-3,AFTFOBESP6XUB,reappraisal & motivation,control,12,3,"Seems fake, but kind of cool looking. Seems like it's from a movie."
id-eiwzx-2998-2,A2KJJOAH2Z1D6X,reappraisal & motivation,control,12,1,"that looks odd, like it's fake"
id-eiwzx-2998-2,A49WTQG4MBT9Z,reappraisal & motivation,control,12,8,I can feel the pain this person is experiencing. It looks awful.
id-rppnn-2999-3,A307K1CZXGBN4L,reappraisal & motivation,control,12,10,The pain I feel from this photo is overwhelming.  Deve
id-rppnn-2999-3,A340FMNO9WJG4J,reappraisal & motivation,control,12,8,I am shocked and scared for this person in so much pain.
id-rppnn-2999-3,A3D7JEGMSYKCUJ,reappraisal & motivation,control,12,9,So painful for the person. Why don't they drop and roll.
id-uwffo-14-8,A14F6ZMFA960GN,reappraisal & motivation,control,12,6,"That looks really painful, riding a bike through fire. Can't imagine."
id-uwffo-14-8,A1IK5L733Q9JV,reappraisal & motivation,control,12,6,He is riding through fire. I feel so sorry for him.
id-uwffo-15-1,A39H3N3KXHVTJU,reappraisal & motivation,control,12,2,Stunt actor for a film.
id-bbyjt-2997-3,A1PAR1TMKFPKQE,reappraisal & motivation,reapp_target,12,3,He's breaking through to escape this fire
id-eiwzx-2998-2,A1UG9D6DY5EWLK,reappraisal & motivation,reapp_target,12,5,circus trick
id-eiwzx-2998-2,A1VHQ3KL3P4T4H,reappraisal & motivation,reapp_target,12,3,Ghost rider to sell your soul
id-rppnn-2999-3,A1RKGN3VY39TM1,reappraisal & motivation,reapp_target,12,5,"This person could be performing a stunt in a film, living out a dream they have had."
id-rppnn-2999-3,A32NU3SVREAZXY,reappraisal & motivation,reapp_target,12,3,Got out just in time.
id-uwffo-14-8,A2393RWZXRWLKI,reappraisal & motivation,reapp_target,12,5,This man is probably doing some crazy stunt for the amusment of others
id-uwffo-14-8,A3G7QQTQIKYI2O,reappraisal & motivation,reapp_target,12,7,This guy was a mad to drive on fire
id-uwffo-14-8,AKJLAFX2M86TP,reappraisal & motivation,reapp_target,12,NA,THE it is very                       be
id-uwffo-15-1,A347R00883IQOU,reappraisal & motivation,reapp_target,12,2,Daredevil doing an extreme stunt
id-bbyjt-2996-1,A2PKNE8KM0M324,motivation,control,12,7,so much fire so much flame no way this man makes it out of there alive what is going on !?!?
id-bbyjt-2996-1,A5KU3E96BTL5V,motivation,control,12,NA,whoa that guy is insane hes on fire whats he doing on fire why is he on fire
id-bbyjt-2996-1,AOI8O750GN2HS,motivation,control,12,1,"He's On FIIIIIIIIRE! Stop drop and roll, buddy! lol"
id-bvwuk-2997-8,ACRWPI9M4PQZK,motivation,control,12,7,That person is one fire. That's very painful and hor
id-bvwuk-2999-2,A1MKEILXWWLBW2,motivation,control,12,7,that's gonna leave  mark
id-bvwuk-2999-2,A3492HL94OVDR5,motivation,control,12,4,Why is he on a bike in a fire?
id-bvwuk-2999-2,A360YPKITDW0PV,motivation,control,12,7,Shockingly Hot and painful
id-fjoxq-2998-8,A18W4LA9HEQ0W6,motivation,control,12,4,"pain and excitement, in a rush or hurried"
id-fjoxq-2998-8,A1HK7CR71C8BCA,motivation,control,12,4,I hope it's a stunt man
id-fjoxq-2998-8,A3NAHN61XJ3ZAT,motivation,control,12,2,This looks like a movie. It looks like someone would be in major pain.  I feel okay.
id-uwffo-13-5,A22RU4Z2JPRP1U,motivation,control,12,9,sooking
id-uwffo-13-5,A9IPAROGKKDY9,motivation,control,12,4,Wow. this is a crazy stunt.  Was it for a movie?
id-bbyjt-2996-1,A2R76CKAHFJ6JM,motivation,target,12,8,How painful and horrific to go
id-bbyjt-2996-1,A3LOBI8KGKM59C,motivation,target,12,2,"Stunt men typically wear protective gear, correct?"
id-bbyjt-2996-1,A3LOBI8KGKM59C,motivation,target,12,5,This stinks. Looks like she's gonna make it though.
id-bbyjt-2996-1,A5P78B8P70TOJ,motivation,target,12,2,He has goggles on it seems. Maybe a helmet. Is this a stunt? Or something else
id-bvwuk-2997-8,A11244HS4DZOVL,motivation,target,12,5,This looks terrible and painful. I would not want to be this guy. But maybe it is a planned stunt.
id-bvwuk-2997-8,AQUOS2XZESNXB,motivation,target,12,8,I just can't believe this is real.  Looks like graphic arts to me
id-bvwuk-2999-2,A1FM7IRF55PMCD,motivation,target,12,NA,"Horrifying attempt to escape a fire zone, possibly caused by war."
id-bvwuk-2999-2,A2P2D1GG7ZABV2,motivation,target,12,7,Man dying in fire riding a bike
id-fjoxq-2998-8,A1MP14EXTCXWRT,motivation,target,12,1,"this makes me feel positive, it looks like a stuntman filming something for a movie"
id-fjoxq-2998-8,A2LKGF193ZR5JP,motivation,target,12,3,looks cool if isa video or song image or album of a group
id-fjoxq-2998-8,AQIKEPO11LE5A,motivation,target,12,NA,The fire was very bad to see in the image
id-fjoxq-2998-8,AQIKEPO11LE5A,motivation,target,12,7,The bad very sad to see it's a
id-uwffo-13-5,A2FUF8Z8WCFAR2,motivation,target,12,2,Looks like a stunt but hard to be sure Fire is sca
id-uwffo-13-5,A36TE52PSYAAD6,motivation,target,12,1,badass movie pic hell yeah
id-uwffo-13-5,A39BIGZ0L59WLV,motivation,target,12,2,Definitely a movie scene. Ghost Rider vibes.
empty-50,A11FHRIUGW7NFB,control,control,13,8,This guy is upset and he looks uncomfortable and wanting a change
empty-50,A32K4W6B31XWVR,control,control,13,5,It looks like this person is uncomfortable.
empty-50,A39C60IA4WVVJP,control,control,13,4,"I feel pained and wonder, like is that purposeful? What is the meaning"
id-bvwuk-3000-1,A17VJGXGBNEL9E,control,control,13,2,what in the blue hell is that ?  Why would someone do that ?
id-bvwuk-3000-1,A1RRMINTJ8BHKG,control,control,13,10,This had to hurt so bad. I feel terrible for the person. This person has to be in so much pain
id-bvwuk-3000-1,A29YZM94SCN4A6,control,control,13,10,This man is clearly in pain which is sad.
id-bvwuk-3000-1,A3W3FYGMP7VLKZ,control,control,13,10,I wonder how painful it was to have this done to your tongue and what led to this moment.
id-bvwuk-3000-1,AH4F86UVP4C54,control,control,13,10,Thus looks like a very painful thing to do. I feel sorry for him
id-bvwuk-3000-1,AOSO1D81K0ET0,control,control,13,9,I can't imagine anyone doing that to their body.
id-fjoxq-3000-5,A1JMVBYWF4R66N,control,control,13,7,"Ouch, this looks incredibly painful."
id-fjoxq-3000-5,A363SVHBXKD0MH,control,control,13,4,"looks like a cultureal tradition, i don't get it but they must like it"
id-fjoxq-3000-5,A3GDLR6DHXVEH6,control,control,13,4,Why?  Just why?
id-fjoxq-3000-5,A59YVWT4H3I1U,control,control,13,6,this is unreal how pain fullit mus
id-fjoxq-3000-5,A98F21Q0J4SGL,control,control,13,8,oh my god that has to hurt.
id-ngahz-3000-7,A1HVA6N137E7XH,control,control,13,4,Is it their choice to pierce their lip?
id-ngahz-3000-7,A1ZC1ZWZ05XYUD,control,control,13,2,self piercing? impalled?
id-ngahz-3000-7,A1ZE87WEYCA44A,control,control,13,6,This is weird and primitive.
id-ngahz-3000-7,A2KHLJ2F58BEZK,control,control,13,9,ugh so awful to imagine the pain
id-ngahz-3000-7,AFTSLCMJASJDR,control,control,13,10,Just awful.  This was hard to look at.
id-ngahz-3000-7,ASU0JSKLWRQHZ,control,control,13,2,"A little taken aback, but that is a cultural custom in some pl"
id-uwffo-1-1,A28G4QO0DRY8OZ,control,control,13,9,HIs mouth looks so painful. I feel really badly for the man.
id-uwffo-1-1,A28G4QO0DRY8OZ,control,control,13,9,HIs mouth looks so painful. I feel really badly for the man.
id-uwffo-1-1,A2D0BAMF8ROG4N,control,control,13,6,I feel like this looks painful and unpleasant. I cringed.
id-uwffo-1-1,A2IN9SC9VYVJX2,control,control,13,6,Shoc
id-uwffo-1-1,A2XVL0RNQMWI17,control,control,13,8,That's pretty awful. It looks like that hurts. It looks uncomfortable.
id-uwffo-1-1,A2XVL0RNQMWI17,control,control,13,7,That's pretty awful. It looks like that hurts. It looks uncomfortable.
id-uwffo-1-1,A3AJR1PM02424Y,control,control,13,3,Oh wow that poor thing looks like he's trying to be strong and brave but it really hurts1
id-bvwuk-2999-8,A11FXG88VL23K5,reappraisal,control,13,4,I don’t know if this is a stunt or not but weird and makes no sense
id-bvwuk-2999-8,A1B9H14AV44C0G,reappraisal,control,13,6,Feel sadness for the pain this person is going through.
id-eiwzx-2999-1,A1VMF8BTZ6U299,reappraisal,control,13,3,It made me cringe to see the large stick going through his mouth.
id-eiwzx-2999-1,A3GVTW7MWUDHNU,reappraisal,control,13,8,Ouch. I wonder if this is a mistake or culture thing. Either way it sucks.
id-eiwzx-2999-1,ADS2BA4JIYDKE,reappraisal,control,13,3,I dont know what to feel I feel sad for him
id-uwffo-1-3,A08218322NEN84JFHLRO8,reappraisal,control,13,8,Pain why would do this for vanity or your culture
id-uwffo-1-3,A3GF4PX4V354W,reappraisal,control,13,8,Disgusting. Looks like he is in a ton of pain. CNt even look at it
id-uwffo-1-3,AS4OUUE7SS7L9,reappraisal,control,13,7,"Holy wow, that must be so painful. I feel sad for this man"
id-uwffo-1-4,A8A40TUAXTPGN,reappraisal,control,13,3,This seems to be some sort of ritual or righting.
id-uwffo-9-8,A1O81SOPKHK5RZ,reappraisal,control,13,8,Oh thats just awful! Looks incredibly painful
id-uwffo-9-8,A2GXS7E934VJQ1,reappraisal,control,13,8,I feel disgusted and sad
id-uwffo-9-8,ANB7YEFIP22DI,reappraisal,control,13,NA,the tribal is looking
id-bvwuk-2999-8,A30UPXL0E3RY9I,reappraisal,reapp,13,2,doing a trick
id-eiwzx-2999-1,A2QXNIG0GVVXLG,reappraisal,reapp,13,1,This is something done by some tribes in the world. He is honoring his heritage
id-uwffo-1-3,A2NP5W2A5EWT8V,reappraisal,reapp,13,5,Painful right of passage. I feel his pain.
id-uwffo-1-4,A1CYBYGWLZI29A,reappraisal,reapp,13,3,Some sort of tribal ritual?
id-uwffo-1-4,A1JWKT0IS06YKL,reappraisal,reapp,13,6,kids are into the strangest fashions these days.
id-uwffo-1-4,A1JWKT0IS06YKL,reappraisal,reapp,13,2,head wounds tend tobleed a lot so this is probably not very serious
id-uwffo-9-8,A2UVD05SNXJBTF,reappraisal,reapp,13,2,"Other cultures can be so fascinating, we should respect their history."
id-uwffo-9-8,A4FCEO6DF59YB,reappraisal,reapp,13,9,AGGRESSIVE
id-bbyjt-2997-3,A1A6UVH1CCP8CD,reappraisal & motivation,control,13,9,"Uh, this looks bad. How this happened is beyond me."
id-bbyjt-2997-3,AFTFOBESP6XUB,reappraisal & motivation,control,13,7,"BARF, that is almost worse than a dead body. He's still alive and I can't imagine the pain."
id-eiwzx-2998-2,A2KJJOAH2Z1D6X,reappraisal & motivation,control,13,4,that looks shocking and disturbing
id-eiwzx-2998-2,A49WTQG4MBT9Z,reappraisal & motivation,control,13,9,Ugh it looks so painful I hate looking at it
id-rppnn-2999-3,A307K1CZXGBN4L,reappraisal & motivation,control,13,10,Oh my!  Disgusting.  Painful.
id-rppnn-2999-3,A3D7JEGMSYKCUJ,reappraisal & motivation,control,13,7,Horrible! Did he do this to himself?
id-uwffo-14-8,A14F6ZMFA960GN,reappraisal & motivation,control,13,6,I wonder what happened. That looks extremely painful. Poor guy.
id-uwffo-14-8,A1IK5L733Q9JV,reappraisal & motivation,control,13,6,That looks so gross and painful!
id-uwffo-15-1,A1THZXYBYAZUZA,reappraisal & motivation,control,13,4,I felt very weird.
id-uwffo-15-1,A39H3N3KXHVTJU,reappraisal & motivation,control,13,6,Disturbing image of a cultural norm in a different country.
id-bbyjt-2997-3,A1PAR1TMKFPKQE,reappraisal & motivation,reapp_target,13,3,A tribal ritual
id-eiwzx-2998-2,A1VHQ3KL3P4T4H,reappraisal & motivation,reapp_target,13,3,A cultural practice but is done with strong intentions
id-rppnn-2999-3,A1RKGN3VY39TM1,reappraisal & motivation,reapp_target,13,7,This is an old practice.
id-rppnn-2999-3,A32NU3SVREAZXY,reappraisal & motivation,reapp_target,13,1,Is the latest fad.
id-uwffo-14-8,A2393RWZXRWLKI,reappraisal & motivation,reapp_target,13,3,Man robably practicing cultural traditions
id-uwffo-14-8,A3G7QQTQIKYI2O,reappraisal & motivation,reapp_target,13,3,This guy was a mad to do this.
id-uwffo-15-1,A347R00883IQOU,reappraisal & motivation,reapp_target,13,5,That looks very painful almost like torture.
id-uwffo-15-1,A3OXPEEM9SJ5M4,reappraisal & motivation,reapp_target,13,9,i feel t
id-bbyjt-2996-1,A2PKNE8KM0M324,motivation,control,13,8,this looks very painful and no fun at all and gross
id-bbyjt-2996-1,A5KU3E96BTL5V,motivation,control,13,7,oh god what the hell is going on he doesnt look like hes having fun
id-bbyjt-2996-1,AOI8O750GN2HS,motivation,control,13,8,"OMG, that sucks, he has a pole impaled on his lips. That must hurt, i feel bad, unless it"
id-bvwuk-2997-8,ACRWPI9M4PQZK,motivation,control,13,6,I'm uncomfortable with the lip split. Looks like a possible ritual. Not sure what's going on.
